player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr
Marcus Major,99488,HB,OKLAHOMA,3,1,0,261,0,,0,,,0,0,,0,0,0,,49.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,25.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Noah Davis,41227,TE,CINCINNATI,6,1,0,138,0,,0,,,0,0,,0,0,0,,,0,0,100.0,2,2,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,51.8,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Mason Mangum,131655,WR,CAL,3,1,0,130,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,62.8,0,0,0.0,0,1,1,100.0,1,79.2,1,100.0,0,0,4,4.0,0.0,0.0,-4.0,0,100.0,,0,0,0.0,0,0,0,66.7,57.8,0,0,0.0,0,3,1,100.0,3,79.2,1,100.0,0,0,4,4.0,0.0,0.0
Jared Wilson,83753,HB,S ALABAMA,2,1,0,288,0,,0,,,0,0,,0,0,0,,54.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,63.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Brennan Armstrong,77696,QB,VIRGINIA,11,1,0,335,0,,0,,,0,0,,0,0,0,,51.5,0,0,0.0,0,52,0,1.9,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,55.2,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Konner Fox,99520,TE,KANSAS ST,3,1,0,199,0,,0,,,0,0,,0,0,0,,49.7,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,0,0,70.7,55.0,0,3,0.0,0,4,1,100.0,4,79.2,1,100.0,0,3,-1,-1.0,3.0,0.75
Caleb Fauria,131676,TE,COLORADO,1,1,0,143,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,51.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jahmir Smith,83731,HB,APP STATE,3,1,0,108,0,-1.0,0,0.0,,0,0,,0,0,0,,52.0,0,0,0.0,0,3,0,100.0,3,39.6,1,100.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,53.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Will Rogers,124184,QB,MISS STATE,13,1,0,227,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,135,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jayle Stacks,131695,HB,COLORADO,1,1,0,143,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,60.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Brandon Peters,40416,QB,ILLINOIS,10,1,0,187,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,25,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Cooper Shults,131724,TE,OREGON,2,1,0,264,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,52.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Taariq Johnson,61192,WR,S JOSE ST,1,1,0,285,0,-2.0,0,100.0,,0,0,0.0,0,0,0,81.5,65.9,0,0,0.0,0,1,1,100.0,1,79.2,1,100.0,0,0,2,2.0,0.0,0.0,,0,,,0,0,,0,0,0,73.1,63.4,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Tommy Spencer,131754,T,OREGON ST,1,1,0,265,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Bryce Williams,83708,HB,MINNESOTA,8,1,0,225,0,,0,,,0,0,,0,0,0,,50.0,0,0,16.7,1,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,66.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Chris Stoll,58391,LS,PENN STATE,2,1,0,266,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,61.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Caleb Rillos,155838,TE,AIR FORCE,3,1,0,101,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,60.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Ray Ladner,58159,TE,SO MISS,3,1,0,296,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,53.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Carson Banks,124156,WR,MISS STATE,1,1,0,227,0,,0,,,0,0,,0,0,0,,50.0,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,10.0,0,100.0,,0,0,0.0,0,1,0,70.7,77.8,0,23,0.0,0,7,1,100.0,7,118.8,1,100.0,0,23,13,13.0,23.0,3.29
DJ Thomas-Jones,124154,TE,OLE MISS,3,1,0,226,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,-2.0,0,100.0,,0,0,0.0,0,0,0,70.7,57.3,0,6,0.0,0,2,1,100.0,2,91.7,1,100.0,0,6,8,8.0,6.0,3.0
Kentrel Bullock,124129,HB,OLE MISS,3,1,0,226,0,,0,,,0,0,,0,0,0,,52.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,60.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Luke Price,57784,TE,CLEMSON,3,1,0,140,0,,0,,,0,0,,0,0,0,,53.2,0,0,50.0,1,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,1,0,70.7,68.5,0,7,0.0,0,5,1,100.0,5,95.8,1,100.0,0,7,3,3.0,7.0,1.4
David Afari,52809,HB,MIAMI OH,3,1,0,221,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,62.3,0,1,0.0,0,2,1,100.0,2,79.2,1,100.0,0,1,5,5.0,1.0,0.5,-4.0,0,100.0,,0,0,0.0,0,0,0,73.1,58.3,0,1,0.0,0,4,1,100.0,4,79.2,1,100.0,0,1,5,5.0,1.0,0.25
Brady Olson,147415,QB,UMASS,8,1,0,216,0,-2.0,0,100.0,,0,0,0.0,0,1,1,81.5,95.8,0,25,0.0,0,44,1,2.3,1,118.8,1,100.0,0,25,27,27.0,25.0,25.0,,0,,,0,0,,0,0,0,73.1,91.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Connor O'Toole,131869,WR,UTAH,6,1,0,328,0,,0,,,0,0,,0,0,0,,48.3,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,43.5,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Brayden Monday,104142,TE,LIBERTY,4,1,0,206,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,4.0,0,0.0,,0,0,,0,0,0,,54.1,1,0,0.0,0,2,0,100.0,2,0.0,1,100.0,0,0,0,,,0.0
Stetson Moore,91851,TE,LIBERTY,5,1,0,206,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,55.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Tommy Zozus,55163,LS,FIU,2,1,0,166,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Mark Redman,131911,TE,WASHINGTON,10,1,0,340,0,,0,,,0,0,,0,0,0,,47.5,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,53.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Tyler Eiguren,101325,TE,BOISE ST,7,1,0,120,0,,0,,,0,0,,0,0,0,,47.5,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,53.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Mohamed Ibrahim,55226,HB,MINNESOTA,1,1,0,225,0,,0,,,0,0,,0,0,0,,54.0,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,55.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Ben Bryant,77655,QB,E MICHIGAN,13,1,0,160,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,37,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,51.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Clayton Tune,77652,QB,HOUSTON,14,1,0,182,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,63,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,55.6,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Lawrence Dixon,138479,WR,NEW MEX ST,7,1,0,242,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,4.0,0,100.0,,0,0,0.0,0,0,0,73.1,48.2,0,7,0.0,0,54,1,94.4,51,95.8,1,100.0,0,7,3,3.0,7.0,0.14
Jakairi Moses,57479,HB,W KENTUCKY,5,1,0,346,0,,0,,,0,0,,0,0,0,,47.0,0,0,16.7,1,6,0,83.3,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,70.7,51.1,0,0,0.0,0,3,0,100.0,3,0.0,0,0.0,0,0,0,,,0.0
T.J. Hammonds,41365,HB,ARKANSAS,3,1,0,111,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,8.0,0,0.0,,0,0,,0,0,0,,53.9,0,0,0.0,0,8,0,100.0,8,39.6,1,100.0,0,0,0,,,0.0
Ed Ogle,123887,WR,LIBERTY,2,1,0,206,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,57.9,0,0,0.0,0,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0
Quardraiz Wadley,57460,HB,UTEP,6,1,0,330,0,-3.0,1,100.0,,0,0,0.0,0,0,0,81.5,89.4,0,11,14.3,1,7,1,85.7,6,112.5,1,100.0,0,11,14,14.0,11.0,1.83,,0,,,0,0,,0,0,0,66.7,63.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Easton Dean,99522,TE,IOWA STATE,3,1,0,193,0,,0,,,0,0,,0,0,0,,50.4,0,0,25.0,1,4,0,75.0,3,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,52.5,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0
Kai Money,99530,WR,TEXAS,1,1,0,311,0,-1.0,0,100.0,,0,0,0.0,0,0,0,81.5,63.4,0,7,0.0,0,1,1,100.0,1,95.8,1,100.0,0,7,8,8.0,7.0,7.0,-1.0,0,100.0,,0,0,0.0,0,0,0,66.7,60.0,0,7,0.0,0,2,1,100.0,2,95.8,1,100.0,0,7,8,8.0,7.0,3.5
Kerry King,123821,WR,E CAROLINA,1,1,0,156,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,42.0,0,0.0,,0,0,,0,0,0,,58.0,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0
Trent Davis,143850,HB,DUKE,2,1,0,154,0,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,60.3,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Tyler Lacy,76836,ED,OKLA STATE,1,1,0,262,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jaquez Moore,143866,HB,DUKE,2,1,0,154,0,,0,,,0,0,,0,0,0,,53.2,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,0.0,28.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Dayton Wade,97181,WR,W KENTUCKY,3,1,0,346,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,4.0,0,0.0,0.0,0,1,,0,0,0,,51.5,0,0,0.0,0,10,0,100.0,10,39.6,1,100.0,0,0,0,,,0.0
Joachim Bangda,97184,HB,KENT STATE,3,1,0,201,0,-5.0,0,100.0,,0,0,0.0,0,0,0,81.5,75.5,0,4,0.0,0,2,1,100.0,2,83.3,1,100.0,0,4,9,9.0,4.0,2.0,,0,,,0,0,,0,0,0,70.7,56.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Stephen Martin,123753,WR,UCF,2,1,0,323,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,12.0,0,100.0,,0,0,0.0,0,1,0,66.7,72.1,0,14,0.0,0,2,1,100.0,2,118.8,1,100.0,0,14,2,2.0,14.0,7.0
Kahlil Brantley,143935,TE,MIAMI FL,1,1,0,220,0,0.0,0,100.0,,0,0,0.0,0,0,0,81.5,82.1,0,7,0.0,0,1,1,100.0,1,95.8,1,100.0,0,7,7,7.0,7.0,7.0,,0,,,0,0,,0,0,0,66.7,59.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Zach Marsh Wojan,123752,TE,UCF,1,1,0,323,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,51.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Cody Brown,143937,HB,MIAMI FL,10,1,0,220,0,,0,,,0,0,,0,0,0,,45.5,0,0,8.3,1,12,0,91.7,11,0.0,0,0.0,0,0,0,,,0.0,-4.0,0,0.0,,0,0,100.0,1,0,0,0.0,29.7,0,0,0.0,0,5,0,100.0,5,39.6,1,100.0,0,0,0,,,0.0
Qua Davis,146799,WR,OLE MISS,1,1,0,226,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,57.2,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jamious Griffin,97189,HB,GA TECH,4,1,0,176,0,,0,,,0,0,,0,0,0,,52.4,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,56.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Ty Shelby,41752,ED,LA MONROE,1,1,0,209,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Cade Barnard,83625,FB,ARMY,13,1,0,114,0,,0,,,0,0,,0,0,0,,,0,0,100.0,2,2,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,57.4,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Caleb Hood,143964,HB,N CAROLINA,6,1,0,245,0,,0,,,0,0,,0,0,0,,54.2,0,0,50.0,1,2,0,50.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,49.1,0,0,0.0,0,5,0,80.0,4,0.0,0,0.0,0,0,0,,,0.0
Austin Evans,123595,TE,FAU,4,1,0,165,0,,0,,,0,0,,0,0,0,,,0,0,100.0,1,1,0,0.0,0,0.0,0,0.0,0,0,0,,,,5.0,0,100.0,,0,0,0.0,0,0,0,70.7,54.0,0,8,0.0,0,5,1,100.0,5,100.0,1,100.0,0,8,3,3.0,8.0,1.6
Chris Scott,123579,WR,CINCINNATI,6,1,0,138,0,,0,,,0,0,,0,0,0,,46.6,0,0,0.0,0,5,0,100.0,5,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,54.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Jakolbe Baldwin,143984,WR,NC STATE,1,1,0,248,0,-1.0,0,100.0,,0,0,0.0,0,1,0,81.5,61.7,0,4,0.0,0,1,1,100.0,1,83.3,1,100.0,0,4,5,5.0,4.0,4.0,,0,,,0,0,,0,0,0,66.7,60.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jacob Kraft,123543,WR,BOSTON COL,1,1,0,121,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,60.7,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Taji Johnson,123542,WR,BOSTON COL,5,1,0,121,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,5.0,0,100.0,,0,0,0.0,0,0,0,70.7,55.6,0,9,0.0,0,8,1,100.0,8,104.2,1,100.0,0,9,4,4.0,9.0,1.13
Preston Daniel,123494,TE,FLORIDA ST,9,1,0,167,0,,0,,,0,0,,0,0,0,,46.2,0,0,0.0,0,6,0,100.0,6,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,73.1,51.6,0,0,0.0,0,11,0,100.0,11,0.0,0,0.0,0,0,0,,,0.0
Charlie Norman,123489,HB,LA MONROE,1,1,0,209,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,1.0,0,100.0,,0,0,0.0,0,0,0,73.1,59.1,0,1,0.0,0,1,1,100.0,1,79.2,1,100.0,0,1,0,0.0,1.0,1.0
Kylen Austin,147538,WR,LIBERTY,2,1,0,206,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,14.0,0,100.0,,0,0,0.0,0,1,0,66.7,82.4,0,33,0.0,0,3,1,100.0,3,118.8,1,100.0,0,33,19,19.0,33.0,11.0
Chance Bell,57396,HB,S DIEGO ST,13,1,0,284,0,-6.0,1,100.0,,0,0,0.0,0,0,0,81.5,59.9,0,4,0.0,0,10,1,90.0,9,83.3,1,100.0,0,4,10,10.0,4.0,0.44,,0,,,0,0,,0,0,0,66.7,47.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Cam McCormick,41982,TE,OREGON,1,1,0,264,0,,0,,,0,0,,0,0,0,,44.6,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,66.7,78.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Peyton Dixon,97280,HB,NEW MEXICO,2,1,0,241,0,,0,,,0,0,,0,0,0,,51.1,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,55.1,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Dylan Hopkins,83571,QB,UAB,13,1,0,321,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,46,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,54.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Deon Fountain,97281,WR,COAST CAR,2,1,0,141,0,,0,,,0,0,,0,0,0,,56.1,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,56.9,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Chance La Chapelle,83549,WR,S JOSE ST,2,1,0,285,0,,0,,,0,0,,0,0,0,,50.6,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,23.0,0,0.0,0.0,0,1,,0,0,0,,52.2,0,0,0.0,0,2,0,100.0,2,39.6,1,100.0,0,0,0,,,0.0
Artur Sitkowski,83547,QB,ILLINOIS,5,1,0,187,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,15,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,53.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
JJ Henry,146817,WR,OLE MISS,2,1,0,226,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,37.0,0,0.0,,0,0,,0,0,0,,57.3,0,0,0.0,0,2,0,50.0,1,39.6,1,100.0,0,0,0,,,0.0
Hudson Wolfe,146818,TE,OLE MISS,4,1,0,226,0,,0,,,0,0,,0,0,0,,48.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0,11.0,0,0.0,,0,0,,0,0,0,,50.6,0,0,0.0,0,10,0,100.0,10,39.6,1,100.0,0,0,0,,,0.0
Will Levis,83542,QB,KENTUCKY,13,1,0,202,0,-3.0,0,100.0,,0,0,0.0,0,1,0,81.5,95.8,0,15,0.0,0,63,1,1.6,1,118.8,1,100.0,0,15,18,18.0,15.0,15.0,,0,,,0,0,,0,0,0,73.1,92.4,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Preston Fox,123418,WR,W VIRGINIA,1,1,0,343,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,68.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Teddy Knox,146842,WR,MISS STATE,1,1,0,227,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,25.0,0,0.0,,0,0,,0,0,0,,55.2,0,0,0.0,0,4,0,100.0,4,39.6,1,100.0,0,0,0,,,0.0
Dez Williams,144213,WR,WAKE,1,1,0,339,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,60.3,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Zane Knipe,97282,WR,RICE,2,1,0,275,0,,0,,,0,0,,0,0,0,,53.6,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,16.4,48.2,0,0,0.0,0,4,0,100.0,4,0.0,0,0.0,0,0,0,,,0.0
Davis Brin,77642,QB,TULSA,13,1,0,320,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,23,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Seth Henigan,144267,QB,MEMPHIS,11,1,0,218,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,56,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,87.9,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Jason Bean,83529,QB,KANSAS,10,1,0,198,0,-4.0,0,100.0,,0,0,0.0,0,0,0,81.5,82.1,0,-1,0.0,0,25,1,4.0,1,79.2,1,100.0,0,-1,3,3.0,-1.0,-1.0,,0,,,0,0,,0,0,0,,60.0,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Cameron Wright,144289,WR,MEMPHIS,1,1,0,218,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,61.4,0,0,0.0,0,2,0,100.0,2,0.0,0,0.0,0,0,0,,,0.0
Maquel Haywood,144314,FB,NAVY,1,1,0,237,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,7.0,0,100.0,,0,0,0.0,0,1,0,70.7,94.0,0,24,0.0,0,1,1,100.0,1,118.8,1,100.0,0,24,17,17.0,24.0,24.0
Matt Corral,83517,QB,OLE MISS,13,1,0,226,0,,0,,,0,0,,0,0,0,,,0,0,0.0,0,97,0,0.0,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,66.7,87.9,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
Brandon Epton Jr.,144359,HB,SMU,6,1,0,287,0,-4.0,0,100.0,,0,0,0.0,0,1,0,81.5,95.4,0,10,0.0,0,5,1,100.0,5,108.3,1,100.0,0,10,14,14.0,10.0,2.0,-4.0,0,100.0,,0,0,0.0,0,1,0,70.7,66.2,0,10,0.0,0,5,1,100.0,5,108.3,1,100.0,0,10,14,14.0,10.0,2.0
Joe Ludwig,82522,FB,UTAH,4,1,0,328,0,,0,,,0,0,,0,0,0,,51.7,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0,,0,,,0,0,,0,0,0,,57.3,0,0,0.0,0,1,0,100.0,1,0.0,0,0.0,0,0,0,,,0.0
Jackson Hensley,123388,WR,WAKE,3,1,0,339,0,,0,,,0,0,,0,0,0,,,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,,,0,,,0,0,,0,0,0,,54.5,0,0,,0,0,0,,0,0.0,0,0.0,0,0,0,,,
